ID,TS_NS,LAT_NS
32964,1771565295477281433,36637
32965,1771565295477282604,1081
32966,1771565295477304435,4337
32967,1771565295477548164,221162
32968,1771565295477549667,1392
32969,1771565295477554017,4294
32970,1771565295477554912,824
32971,1771565295477555724,759
32972,1771565295477559606,3833
32973,1771565295477560505,826
32974,1771565295477564876,4320
32975,1771565295477565789,842
32976,1771565295477585230,4378
32977,1771565295477671150,62857
32978,1771565295477675634,4399
32979,1771565295477676607,897
32980,1771565295477695050,4406
32981,1771565295477778390,61253
32982,1771565295477779605,1142
32983,1771565295477780470,812
32984,1771565295477848837,42428
32985,1771565295477853179,4259
32986,1771565295477865623,4281
32987,1771565295477940029,50847
32988,1771565295477941300,1179
32989,1771565295477948669,4267
32990,1771565295478030120,50420
32991,1771565295478031357,1147
32992,1771565295478040363,4415
32993,1771565295478107038,44114
32994,1771565295478108240,1114
32995,1771565295478183366,66014
32996,1771565295478184698,1255
32997,1771565295478185551,802
32998,1771565295478206365,4788
32999,1771565295478232819,4402
33000,1771565295478303147,47295
33001,1771565295478307573,4344
33002,1771565295478323177,4465
33003,1771565295478400426,53675
33004,1771565295478404919,4402
33005,1771565295478405873,882
33006,1771565295478466837,37415
33007,1771565295478468059,1116
33008,1771565295478488574,4490
33009,1771565295478575848,60465
33010,1771565295478577118,1179
33011,1771565295478578059,882
33012,1771565295478643039,41278
33013,1771565295478644329,1193
33014,1771565295478663515,4734
33015,1771565295478744977,57949
33016,1771565295478746288,1219
33017,1771565295478750678,4334
33018,1771565295478830685,49056
33019,1771565295478835389,4605
33020,1771565295478844993,4370
33021,1771565295478932886,56985
33022,1771565295478937795,4803
33023,1771565295478938828,957
33024,1771565295479000302,38058
33025,1771565295479001475,1084
33026,1771565295479023683,4522
33027,1771565295479111460,64296
33028,1771565295479112914,1370
33029,1771565295479113853,884
33030,1771565295479137010,4820
33031,1771565295479222088,62013
33032,1771565295479223459,1285
33033,1771565295479227803,4289
33034,1771565295479250165,4461
33035,1771565295479335374,61603
33036,1771565295479336579,1111
33037,1771565295479340994,4360
33038,1771565295479397207,37326
33039,1771565295479398391,1093
33040,1771565295479463853,41359
33041,1771565295479465071,1148
33042,1771565295479486145,4802
33043,1771565295479574136,64920
33044,1771565295479575578,1339
33045,1771565295479580196,4560
33046,1771565295479661587,49375
33047,1771565295479666370,4686
33048,1771565295479677639,4627
33049,1771565295479802280,68698
33050,1771565295479803920,1560
33051,1771565295479830111,5225
33052,1771565295479934319,69489
33053,1771565295479935703,1307
33054,1771565295479950458,4890
33055,1771565295480050873,65689
33056,1771565295480056142,5166
33057,1771565295480075625,4828
33058,1771565295480178802,68285
33059,1771565295480183719,4824
33060,1771565295480195460,4547
33061,1771565295480298466,67637
33062,1771565295480303412,4852
33063,1771565295480381215,68618
33064,1771565295480382719,1273
33065,1771565295480400500,4738
33066,1771565295480433997,4549
33067,1771565295480518748,59252
33068,1771565295480520016,1171
33069,1771565295480524560,4486
33070,1771565295480600292,51197
33071,1771565295480601770,1378
33072,1771565295480618386,4963
33073,1771565295480697027,53065
33074,1771565295480702103,4951
33075,1771565295480710693,4978
33076,1771565295480787639,50412
33077,1771565295480792729,4989
33078,1771565295480803341,4832
33079,1771565295480879816,51457
33080,1771565295480881276,1361
33081,1771565295480895752,4928
33082,1771565295480978037,56703
33083,1771565295480979619,1480
33084,1771565295480987719,4826
33085,1771565295481068387,53905
33086,1771565295481069751,1265
33087,1771565295481082480,5325
33088,1771565295481162692,55012
33089,1771565295481163987,1192
33090,1771565295481177087,7244
33091,1771565295481250856,50624
33092,1771565295481252187,1230
33093,1771565295481332888,70095
33094,1771565295481334297,1310
33095,1771565295481338912,4556
33096,1771565295481359790,4967
33097,1771565295481390219,4714
33098,1771565295481472258,56822
33099,1771565295481477362,5004
33100,1771565295481478464,1014
33101,1771565295481554299,47472
33102,1771565295481555591,1194
33103,1771565295481572709,5006
33104,1771565295481664628,65657
33105,1771565295481669532,4807
33106,1771565295481670704,1090
33107,1771565295481737457,43803
33108,1771565295481738712,1154
33109,1771565295481757358,5059
33110,1771565295481835925,54080
33111,1771565295481840800,4765
33112,1771565295481841898,1015
33113,1771565295481917058,47260
33114,1771565295481918303,1148
33115,1771565295481934162,4857
33116,1771565295482019414,59254
33117,1771565295482024176,4667
33118,1771565295482025227,969
33119,1771565295482095882,46253
33120,1771565295482097147,1154
33121,1771565295482113363,4696
33122,1771565295482197110,58767
33123,1771565295482202170,4965
33124,1771565295482203253,997
33125,1771565295482266477,40302
33126,1771565295482267651,1084
33127,1771565295482290484,4829
33128,1771565295482385041,68557
33129,1771565295482386370,1240
33130,1771565295482390966,4538
33131,1771565295482409703,4606
33132,1771565295482498958,64282
33133,1771565295482500242,1191
33134,1771565295482501162,862
33135,1771565295482563566,39508
33136,1771565295482564740,1074
33137,1771565295482587464,4696
33138,1771565295482682392,68953
33139,1771565295482687233,4729
33140,1771565295482688312,1002
33141,1771565295482746553,39138
33142,1771565295482751262,4622
33143,1771565295482768971,4781
33144,1771565295482850217,57684
33145,1771565295482851566,1250
33146,1771565295482855794,4169
33147,1771565295482918241,40419
33148,1771565295482922777,4453
33149,1771565295482939200,4342
33150,1771565295483026341,62318
33151,1771565295483063216,36787
33152,1771565295483064911,1561
33153,1771565295483148822,59062
33154,1771565295483150301,1391
33155,1771565295483156159,4671
33156,1771565295483221974,41760
33157,1771565295483223286,1221
33158,1771565295483241842,4683
33159,1771565295483324710,59626
33160,1771565295483326153,1353
33161,1771565295483330511,4302
33162,1771565295483396007,43042
33163,1771565295483397221,1130
33164,1771565295483416190,4648
33165,1771565295483501593,62005
33166,1771565295483506292,4572
33167,1771565295483507383,1015
33168,1771565295483560409,34772
33169,1771565295483561540,1041
33170,1771565295483622681,40147
33171,1771565295483623857,1091
33172,1771565295483644605,4551
33173,1771565295483737149,68632
33174,1771565295483738404,1173
33175,1771565295483739291,831
33176,1771565295483798649,39250
33177,1771565295483803019,4283
33178,1771565295483819223,4351
33179,1771565295483896550,54322
33180,1771565295483897845,1210
33181,1771565295483902044,4142
33182,1771565295483967033,42762
33183,1771565295483968360,1227
33184,1771565295483986557,7007
33185,1771565295484059316,52644
33186,1771565295484063987,4551
33187,1771565295484065005,943
33188,1771565295484136477,46881
33189,1771565295484137645,1065
33190,1771565295484147835,4343
33191,1771565295484217661,46334
33192,1771565295484222225,4471
33193,1771565295484233050,4408
33194,1771565295484303851,48589
33195,1771565295484308405,4435
33196,1771565295484315294,4284
33197,1771565295484385971,47480
33198,1771565295484390381,4319
33199,1771565295484397469,4151
33200,1771565295484472085,51039
33201,1771565295484473300,1124
33202,1771565295484480958,4784
33203,1771565295484545818,42466
33204,1771565295484550060,4155
33205,1771565295484624385,66372
33206,1771565295484625720,1225
33207,1771565295484626569,799
33208,1771565295484661468,4889
33209,1771565295484731291,45773
33210,1771565295484735679,4281
33211,1771565295484745025,4149
33212,1771565295484841746,63882
33213,1771565295484843035,1203
33214,1771565295484843886,798
33215,1771565295484897546,35000
33216,1771565295484898665,1031
33217,1771565295484953897,37003
33218,1771565295484955019,1034
33219,1771565295484976190,4254
33220,1771565295485225681,226685
33221,1771565295485227246,1426
33222,1771565295485228046,737
33223,1771565295485232115,4016
33224,1771565295485233177,986
33225,1771565295485233936,702
33226,1771565295485237638,3653
33227,1771565295485238639,929
33228,1771565295485243245,4549
33229,1771565295485260447,4251
33230,1771565295485345212,61085
33231,1771565295485349768,4471
33232,1771565295485350883,1044
33233,1771565295485370082,4134
33234,1771565295485453751,60872
33235,1771565295485455040,1205
33236,1771565295485459132,4039
33237,1771565295485480120,4426
33238,1771565295485564739,61973
33239,1771565295485569246,4404
33240,1771565295485570309,992
33241,1771565295485641438,46124
33242,1771565295485642519,992
33243,1771565295485654723,4299
33244,1771565295485731853,52948
33245,1771565295485736372,4409
33246,1771565295485737359,916
33247,1771565295485811256,43916
33248,1771565295485815745,4398
33249,1771565295485836865,4346
33250,1771565295485923768,62583
33251,1771565295485925080,1205
33252,1771565295485925970,838
33253,1771565295485983433,37449
33254,1771565295485987969,4438
33255,1771565295486007669,4331
33256,1771565295486093884,62362
33257,1771565295486098560,4590
33258,1771565295486099583,947
33259,1771565295486158092,39363
33260,1771565295486162830,4641
33261,1771565295486179535,4637
33262,1771565295486256197,53761
33263,1771565295486257428,1110
33264,1771565295486262817,4190
33265,1771565295486329767,43576
33266,1771565295486334215,4354
33267,1771565295486353170,4513
33268,1771565295486499549,82991
33269,1771565295486504997,5355
33270,1771565295486506107,1031
33271,1771565295486512474,4328
33272,1771565295486580714,44471
33273,1771565295486582027,1234
33274,1771565295486596997,4440
33275,1771565295486677048,56640
33276,1771565295486678377,1253
33277,1771565295486682766,4334
33278,1771565295486743770,38552
33279,1771565295486745014,1156
33280,1771565295486830756,69364
33281,1771565295486835713,4861
33282,1771565295486836770,978
33283,1771565295486858859,4598
33284,1771565295486887845,4611
33285,1771565295486971665,59183
33286,1771565295486973143,1400
33287,1771565295486985803,5080
33288,1771565295487060811,50996
33289,1771565295487065539,4637
33290,1771565295487073310,4559
33291,1771565295487146263,48159
33292,1771565295487150965,4608
33293,1771565295487163200,4551
33294,1771565295487240451,52769
33295,1771565295487245254,4703
33296,1771565295487262134,6749
33297,1771565295487337891,52453
33298,1771565295487342766,4752
33299,1771565295487349870,4366
33300,1771565295487423377,48528
33301,1771565295487424747,1269
33302,1771565295487504459,70170
33303,1771565295487506200,1647
33304,1771565295487518733,9278
33305,1771565295487561878,10613
33306,1771565295487598052,7722
33307,1771565295487694271,70259
33308,1771565295487696370,1955
33309,1771565295487701163,4725
33310,1771565295487718059,4525
33311,1771565295487802456,59937
33312,1771565295487804075,1524
33313,1771565295487808499,4373
33314,1771565295487875424,40013
33315,1771565295487876689,1152
33316,1771565295487938279,39541
33317,1771565295487943184,4806
33318,1771565295487965893,4754
33319,1771565295488057425,66361
33320,1771565295488062452,4930
33321,1771565295488063699,1163
33322,1771565295488120714,36506
33323,1771565295488121985,1170
33324,1771565295488219103,59496
33325,1771565295488220483,1283
33326,1771565295488228312,5074
33327,1771565295488302154,48333
33328,1771565295488303523,1242
33329,1771565295488383475,68831
33330,1771565295488388727,5143
33331,1771565295488389847,1036
33332,1771565295488410978,4861
33333,1771565295488441101,4941
33334,1771565295488524487,57668
33335,1771565295488529596,5007
33336,1771565295488530686,1005
33337,1771565295488610714,51201
33338,1771565295488612010,1194
33339,1771565295488626387,4865
33340,1771565295488706920,55362
33341,1771565295488708278,1259
33342,1771565295488718866,4722
33343,1771565295488821077,66616
33344,1771565295488822509,1332
33345,1771565295488823489,920
33346,1771565295488898274,49705
33347,1771565295488899547,1178
33348,1771565295488917486,4922
33349,1771565295489000332,58206
33350,1771565295489001709,1273
33351,1771565295489007448,4595
33352,1771565295489097348,56969
33353,1771565295489098671,1227
33354,1771565295489104939,4604
33355,1771565295489178135,47736
33356,1771565295489179495,1265
33357,1771565295489195254,4725
33358,1771565295489274333,54591
33359,1771565295489275705,1276
33360,1771565295489284064,4739
33361,1771565295489361637,52085
33362,1771565295489362926,1194
33363,1771565295489380736,4775
33364,1771565295489466541,60836
33365,1771565295489473829,7194
33366,1771565295489474904,982
33367,1771565295489533021,39160
33368,1771565295489534162,1050
33369,1771565295489556893,4736
33370,1771565295489646899,65998
33371,1771565295489651625,4620
33372,1771565295489652756,1049
33373,1771565295489677683,6882
33374,1771565295489816007,89406
33375,1771565295490505840,73313
33376,1771565295490507507,1503
33377,1771565295490512174,4611
33378,1771565295490585921,65366
33379,1771565295490587234,1218
33380,1771565295490588100,811
33381,1771565295490612869,4478
33382,1771565295490642003,5004
33383,1771565295490722351,57279
33384,1771565295490723695,1249
33385,1771565295490727982,4232
33386,1771565295490787253,36664
33387,1771565295490791685,4335
33388,1771565295490812137,4638
33389,1771565295490896569,60784
33390,1771565295490901392,4738
33391,1771565295490902424,953
33392,1771565295490926215,4372
33393,1771565295491016519,63644
33394,1771565295491017795,1185
33395,1771565295491022028,4180
33396,1771565295491040010,4221
33397,1771565295491123732,60236
33398,1771565295491125019,1200
33399,1771565295491129218,4146
33400,1771565295491150976,4326
